% Model,HUR_model_weather_Jyvaskyla.mph
% Version,COMSOL 5.4.0.388
% Date,"Oct 14 2019, 18:31"
% Table,Table 6 - Line Average 5 (ht.rho)
% Time (h),Density (kg/m^3)
2205,850.0000000000003
2206,850.0000000000003
2207,850.0000000000003
2208,850.0000000000003
2209,850.0000000000003
2210,850.0000000000003
2211,850.0000000000003
2212,850.0000000000003
2213,850.0000000000003
2214,850.0000000000003
2215,850.0000000000003
2216,850.0000000000003
2217,850.0000000000003
2218,850.0000000000003
2219,850.0000000000003
2220,850.0000000000003
2221,850.0000000000003
2222,850.0000000000003
2223,850.0000000000003
2224,850.0000000000003
2225,850.0000000000003
2226,850.0000000000003
2227,850.0000000000003
2228,850.0000000000003
2229,850.0000000000003
2230,850.0000000000003
2231,850.0000000000003
2232,850.0000000000003
2233,850.0000000000003
2234,850.0000000000003
2235,850.0000000000003
2236,850.0000000000003
2237,850.0000000000003
2238,850.0000000000003
2239,850.0000000000003
2240,850.0000000000003
2241,850.0000000000003
2242,850.0000000000003
2243,850.0000000000003
2244,850.0000000000003
2245,850.0000000000003
2246,850.0000000000003
2247,850.0000000000003
2248,850.0000000000003
2249,850.0000000000003
2250,850.0000000000003
2251,850.0000000000003
2252,850.0000000000003
2253,850.0000000000003
2254,850.0000000000003
2255,850.0000000000003
2256,850.0000000000003
2257,850.0000000000003
2258,850.0000000000003
2259,850.0000000000003
2260,850.0000000000003
2261,850.0000000000003
2262,850.0000000000003
2263,850.0000000000003
2264,850.0000000000003
2265,850.0000000000003
2266,850.0000000000003
2267,850.0000000000003
2268,850.0000000000003
2269,850.0000000000003
2270,850.0000000000003
2271,850.0000000000003
2272,850.0000000000003
2273,850.0000000000003
2274,850.0000000000003
2275,850.0000000000003
2276,850.0000000000003
2277,850.0000000000003
2278,850.0000000000003
2279,850.0000000000003
2280,850.0000000000003
2281,850.0000000000003
2282,850.0000000000003
2283,850.0000000000003
2284,850.0000000000003
2285,850.0000000000003
2286,850.0000000000003
2287,850.0000000000003
2288,850.0000000000003
2289,850.0000000000003
2290,850.0000000000003
2291,850.0000000000003
2292,850.0000000000003
2293,850.0000000000003
2294,850.0000000000003
2295,850.0000000000003
2296,850.0000000000003
2297,850.0000000000003
2298,850.0000000000003
2299,850.0000000000003
2300,850.0000000000003
2301,850.0000000000003
2302,850.0000000000003
2303,850.0000000000003
2304,850.0000000000003
2305,850.0000000000003
2306,850.0000000000003
2307,850.0000000000003
2308,850.0000000000003
2309,850.0000000000003
2310,850.0000000000003
2311,850.0000000000003
2312,850.0000000000003
2313,850.0000000000003
2314,850.0000000000003
2315,850.0000000000003
2316,850.0000000000003
2317,850.0000000000003
2318,850.0000000000003
2319,850.0000000000003
2320,850.0000000000003
2321,850.0000000000003
2322,850.0000000000003
2323,850.0000000000003
2324,850.0000000000003
2325,850.0000000000003
2326,850.0000000000003
2327,850.0000000000003
2328,850.0000000000003
2329,850.0000000000003
2330,850.0000000000003
2331,850.0000000000003
2332,850.0000000000003
2333,850.0000000000003
2334,850.0000000000003
2335,850.0000000000003
2336,850.0000000000003
2337,850.0000000000003
2338,850.0000000000003
2339,850.0000000000003
2340,850.0000000000003
2341,850.0000000000003
2342,850.0000000000003
2343,850.0000000000003
2344,850.0000000000003
2345,850.0000000000003
2346,850.0000000000003
2347,850.0000000000003
2348,850.0000000000003
2349,850.0000000000003
2350,850.0000000000003
2351,850.0000000000003
2352,850.0000000000003
2353,850.0000000000003
2354,850.0000000000003
2355,850.0000000000003
2356,850.0000000000003
2357,850.0000000000003
2358,850.0000000000003
2359,850.0000000000003
2360,850.0000000000003
2361,850.0000000000003
2362,850.0000000000003
2363,850.0000000000003
2364,850.0000000000003
2365,850.0000000000003
2366,850.0000000000003
2367,850.0000000000003
2368,850.0000000000003
2369,850.0000000000003
2370,850.0000000000003
2371,850.0000000000003
2372,850.0000000000003
2373,850.0000000000003
2374,850.0000000000003
2375,850.0000000000003
2376,850.0000000000003
2377,850.0000000000003
2378,850.0000000000003
2379,850.0000000000003
2380,850.0000000000003
2381,850.0000000000003
2382,850.0000000000003
2383,850.0000000000003
2384,850.0000000000003
2385,850.0000000000003
2386,850.0000000000003
2387,850.0000000000003
2388,850.0000000000003
2389,850.0000000000003
2390,850.0000000000003
2391,850.0000000000003
2392,850.0000000000003
2393,850.0000000000003
2394,850.0000000000003
2395,850.0000000000003
2396,850.0000000000003
2397,850.0000000000003
2398,850.0000000000003
2399,850.0000000000003
2400,850.0000000000003
2401,850.0000000000003
2402,850.0000000000003
2403,850.0000000000003
2404,850.0000000000003
2405,850.0000000000003
2406,850.0000000000003
2407,850.0000000000003
2408,850.0000000000003
2409,850.0000000000003
2410,850.0000000000003
2411,850.0000000000003
2412,850.0000000000003
2413,850.0000000000003
2414,850.0000000000003
2415,850.0000000000003
2416,850.0000000000003
2417,850.0000000000003
2418,850.0000000000003
2419,850.0000000000003
2420,850.0000000000003
2421,850.0000000000003
2422,850.0000000000003
2423,850.0000000000003
2424,850.0000000000003
2425,850.0000000000003
2426,850.0000000000003
2427,850.0000000000003
2428,850.0000000000003
2429,850.0000000000003
2430,850.0000000000003
2431,850.0000000000003
2432,850.0000000000003
2433,850.0000000000003
2434,850.0000000000003
2435,850.0000000000003
2436,850.0000000000003
2437,850.0000000000003
2438,850.0000000000003
2439,850.0000000000003
2440,850.0000000000003
2441,850.0000000000003
2442,850.0000000000003
2443,850.0000000000003
2444,850.0000000000003
2445,850.0000000000003
2446,850.0000000000003
2447,850.0000000000003
2448,850.0000000000003
2449,850.0000000000003
2450,850.0000000000003
2451,850.0000000000003
2452,850.0000000000003
2453,850.0000000000003
2454,850.0000000000003
2455,850.0000000000003
2456,850.0000000000003
2457,850.0000000000003
2458,850.0000000000003
2459,850.0000000000003
2460,850.0000000000003
2461,850.0000000000003
2462,850.0000000000003
2463,850.0000000000003
2464,850.0000000000003
2465,850.0000000000003
2466,850.0000000000003
2467,850.0000000000003
2468,850.0000000000003
2469,850.0000000000003
2470,850.0000000000003
2471,850.0000000000003
2472,850.0000000000003
2473,850.0000000000003
2474,850.0000000000003
2475,850.0000000000003
2476,850.0000000000003
2477,850.0000000000003
2478,850.0000000000003
2479,850.0000000000003
2480,850.0000000000003
2481,850.0000000000003
2482,850.0000000000003
2483,850.0000000000003
2484,850.0000000000003
2485,850.0000000000003
2486,850.0000000000003
2487,850.0000000000003
2488,850.0000000000003
2489,850.0000000000003
2490,850.0000000000003
2491,850.0000000000003
2492,850.0000000000003
2493,850.0000000000003
2494,850.0000000000003
2495,850.0000000000003
2496,850.0000000000003
2497,850.0000000000003
2498,850.0000000000003
2499,850.0000000000003
2500,850.0000000000003
2501,850.0000000000003
2502,850.0000000000003
2503,850.0000000000003
2504,850.0000000000003
2505,850.0000000000003
2506,850.0000000000003
2507,850.0000000000003
2508,850.0000000000003
2509,850.0000000000003
2510,850.0000000000003
2511,850.0000000000003
2512,850.0000000000003
2513,850.0000000000003
2514,850.0000000000003
2515,850.0000000000003
2516,850.0000000000003
2517,850.0000000000003
2518,850.0000000000003
2519,850.0000000000003
2520,850.0000000000003
2521,850.0000000000003
2522,850.0000000000003
2523,850.0000000000003
2524,850.0000000000003
2525,850.0000000000003
2526,850.0000000000003
2527,850.0000000000003
2528,850.0000000000003
2529,850.0000000000003
2530,850.0000000000003
2531,850.0000000000003
2532,850.0000000000003
2533,850.0000000000003
2534,850.0000000000003
2535,850.0000000000003
2536,850.0000000000003
2537,850.0000000000003
2538,850.0000000000003
2539,850.0000000000003
2540,850.0000000000003
2541,850.0000000000003
2542,850.0000000000003
2543,850.0000000000003
2544,850.0000000000003
2545,850.0000000000003
2546,850.0000000000003
2547,850.0000000000003
2548,850.0000000000003
2549,850.0000000000003
2550,850.0000000000003
2551,850.0000000000003
2552,850.0000000000003
2553,850.0000000000003
2554,850.0000000000003
2555,850.0000000000003
2556,850.0000000000003
2557,850.0000000000003
2558,850.0000000000003
2559,850.0000000000003
2560,850.0000000000003
2561,850.0000000000003
2562,850.0000000000003
2563,850.0000000000003
2564,850.0000000000003
2565,850.0000000000003
2566,850.0000000000003
2567,850.0000000000003
2568,850.0000000000003
2569,850.0000000000003
2570,850.0000000000003
2571,850.0000000000003
2572,850.0000000000003
2573,850.0000000000003
2574,850.0000000000003
2575,850.0000000000003
2576,850.0000000000003
2577,850.0000000000003
2578,850.0000000000003
2579,850.0000000000003
2580,850.0000000000003
2581,850.0000000000003
2582,850.0000000000003
2583,850.0000000000003
2584,850.0000000000003
2585,850.0000000000003
2586,850.0000000000003
2587,850.0000000000003
2588,850.0000000000003
2589,850.0000000000003
2590,850.0000000000003
2591,850.0000000000003
2592,850.0000000000003
2593,850.0000000000003
2594,850.0000000000003
2595,850.0000000000003
2596,850.0000000000003
2597,850.0000000000003
2598,850.0000000000003
2599,850.0000000000003
2600,850.0000000000003
2601,850.0000000000003
2602,850.0000000000003
2603,850.0000000000003
2604,850.0000000000003
2605,850.0000000000003
2606,850.0000000000003
2607,850.0000000000003
2608,850.0000000000003
2609,850.0000000000003
2610,850.0000000000003
2611,850.0000000000003
2612,850.0000000000003
2613,850.0000000000003
2614,850.0000000000003
2615,850.0000000000003
2616,850.0000000000003
2617,850.0000000000003
2618,850.0000000000003
2619,850.0000000000003
2620,850.0000000000003
2621,850.0000000000003
2622,850.0000000000003
2623,850.0000000000003
2624,850.0000000000003
2625,850.0000000000003
2626,850.0000000000003
2627,850.0000000000003
2628,850.0000000000003
2629,850.0000000000003
2630,850.0000000000003
2631,850.0000000000003
2632,850.0000000000003
2633,850.0000000000003
2634,850.0000000000003
2635,850.0000000000003
2636,850.0000000000003
2637,850.0000000000003
2638,850.0000000000003
2639,850.0000000000003
2640,850.0000000000003
2641,850.0000000000003
2642,850.0000000000003
2643,850.0000000000003
2644,850.0000000000003
2645,850.0000000000003
2646,850.0000000000003
2647,850.0000000000003
2648,850.0000000000003
2649,850.0000000000003
2650,850.0000000000003
2651,850.0000000000003
2652,850.0000000000003
2653,850.0000000000003
2654,850.0000000000003
2655,850.0000000000003
2656,850.0000000000003
2657,850.0000000000003
2658,850.0000000000003
2659,850.0000000000003
2660,850.0000000000003
2661,850.0000000000003
2662,850.0000000000003
2663,850.0000000000003
2664,850.0000000000003
2665,850.0000000000003
2666,850.0000000000003
2667,850.0000000000003
2668,850.0000000000003
2669,850.0000000000003
2670,850.0000000000003
2671,850.0000000000003
2672,850.0000000000003
2673,850.0000000000003
2674,850.0000000000003
2675,850.0000000000003
2676,850.0000000000003
2677,850.0000000000003
2678,850.0000000000003
2679,850.0000000000003
2680,850.0000000000003
2681,850.0000000000003
2682,850.0000000000003
2683,850.0000000000003
2684,850.0000000000003
2685,850.0000000000003
2686,850.0000000000003
2687,850.0000000000003
2688,850.0000000000003
2689,850.0000000000003
2690,850.0000000000003
2691,850.0000000000003
2692,850.0000000000003
2693,850.0000000000003
2694,850.0000000000003
2695,850.0000000000003
2696,850.0000000000003
2697,850.0000000000003
2698,850.0000000000003
2699,850.0000000000003
2700,850.0000000000003
2701,850.0000000000003
2702,850.0000000000003
2703,850.0000000000003
2704,850.0000000000003
2705,850.0000000000003
2706,850.0000000000003
2707,850.0000000000003
2708,850.0000000000003
2709,850.0000000000003
2710,850.0000000000003
2711,850.0000000000003
2712,850.0000000000003
2713,850.0000000000003
2714,850.0000000000003
2715,850.0000000000003
2716,850.0000000000003
2717,850.0000000000003
2718,850.0000000000003
2719,850.0000000000003
2720,850.0000000000003
2721,850.0000000000003
2722,850.0000000000003
2723,850.0000000000003
2724,850.0000000000003
2725,850.0000000000003
2726,850.0000000000003
2727,850.0000000000003
2728,850.0000000000003
2729,850.0000000000003
2730,850.0000000000003
2731,850.0000000000003
2732,850.0000000000003
2733,850.0000000000003
2734,850.0000000000003
2735,850.0000000000003
2736,850.0000000000003
2737,850.0000000000003
2738,850.0000000000003
2739,850.0000000000003
2740,850.0000000000003
2741,850.0000000000003
2742,850.0000000000003
2743,850.0000000000003
2744,850.0000000000003
2745,850.0000000000003
2746,850.0000000000003
2747,850.0000000000003
2748,850.0000000000003
2749,850.0000000000003
2750,850.0000000000003
2751,850.0000000000003
2752,850.0000000000003
2753,850.0000000000003
2754,850.0000000000003
2755,850.0000000000003
2756,850.0000000000003
2757,850.0000000000003
2758,850.0000000000003
2759,850.0000000000003
2760,850.0000000000003
2761,850.0000000000003
2762,850.0000000000003
2763,850.0000000000003
2764,850.0000000000003
2765,850.0000000000003
2766,850.0000000000003
2767,850.0000000000003
2768,850.0000000000003
2769,850.0000000000003
2770,850.0000000000003
2771,850.0000000000003
2772,850.0000000000003
2773,850.0000000000003
2774,850.0000000000003
2775,850.0000000000003
2776,850.0000000000003
2777,850.0000000000003
2778,850.0000000000003
2779,850.0000000000003
2780,850.0000000000003
2781,850.0000000000003
2782,850.0000000000003
2783,850.0000000000003
2784,850.0000000000003
2785,850.0000000000003
2786,850.0000000000003
2787,850.0000000000003
2788,850.0000000000003
2789,850.0000000000003
2790,850.0000000000003
2791,850.0000000000003
2792,850.0000000000003
2793,850.0000000000003
2794,850.0000000000003
2795,850.0000000000003
2796,850.0000000000003
2797,850.0000000000003
2798,850.0000000000003
2799,850.0000000000003
2800,850.0000000000003
2801,850.0000000000003
2802,850.0000000000003
2803,850.0000000000003
2804,850.0000000000003
2805,850.0000000000003
2806,850.0000000000003
2807,850.0000000000003
2808,850.0000000000003
2809,850.0000000000003
2810,850.0000000000003
2811,850.0000000000003
2812,850.0000000000003
2813,850.0000000000003
2814,850.0000000000003
2815,850.0000000000003
2816,850.0000000000003
2817,850.0000000000003
2818,850.0000000000003
2819,850.0000000000003
2820,850.0000000000003
2821,850.0000000000003
2822,850.0000000000003
2823,850.0000000000003
2824,850.0000000000003
2825,850.0000000000003
2826,850.0000000000003
2827,850.0000000000003
2828,850.0000000000003
2829,850.0000000000003
2830,850.0000000000003
2831,850.0000000000003
2832,850.0000000000003
2833,850.0000000000003
2834,850.0000000000003
2835,850.0000000000003
2836,850.0000000000003
2837,850.0000000000003
2838,850.0000000000003
2839,850.0000000000003
2840,850.0000000000003
2841,850.0000000000003
2842,850.0000000000003
2843,850.0000000000003
2844,850.0000000000003
2845,850.0000000000003
2846,850.0000000000003
2847,850.0000000000003
2848,850.0000000000003
2849,850.0000000000003
2850,850.0000000000003
2851,850.0000000000003
2852,850.0000000000003
2853,850.0000000000003
2854,850.0000000000003
2855,850.0000000000003
2856,850.0000000000003
2857,850.0000000000003
2858,850.0000000000003
2859,850.0000000000003
2860,850.0000000000003
2861,850.0000000000003
2862,850.0000000000003
2863,850.0000000000003
2864,850.0000000000003
2865,850.0000000000003
2866,850.0000000000003
2867,850.0000000000003
2868,850.0000000000003
2869,850.0000000000003
2870,850.0000000000003
2871,850.0000000000003
2872,850.0000000000003
2873,850.0000000000003
2874,850.0000000000003
2875,850.0000000000003
2876,850.0000000000003
2877,850.0000000000003
2878,850.0000000000003
2879,850.0000000000003
2880,850.0000000000003
2881,850.0000000000003
2882,850.0000000000003
2883,850.0000000000003
2884,850.0000000000003
2885,850.0000000000003
2886,850.0000000000003
2887,850.0000000000003
2888,850.0000000000003
2889,850.0000000000003
2890,850.0000000000003
2891,850.0000000000003
2892,850.0000000000003
2893,850.0000000000003
2894,850.0000000000003
2895,850.0000000000003
2896,850.0000000000003
2897,850.0000000000003
2898,850.0000000000003
2899,850.0000000000003
2900,850.0000000000003
2901,850.0000000000003
2902,850.0000000000003
2903,850.0000000000003
2904,850.0000000000003
2905,850.0000000000003
2906,850.0000000000003
2907,850.0000000000003
2908,850.0000000000003
2909,850.0000000000003
2910,850.0000000000003
2911,850.0000000000003
2912,850.0000000000003
2913,850.0000000000003
2914,850.0000000000003
2915,850.0000000000003
2916,850.0000000000003
2917,850.0000000000003
2918,850.0000000000003
2919,850.0000000000003
2920,850.0000000000003
2921,850.0000000000003
2922,850.0000000000003
2923,850.0000000000003
2924,850.0000000000003
2925,850.0000000000003
2926,850.0000000000003
2927,850.0000000000003
2928,850.0000000000003
2929,850.0000000000003
2930,850.0000000000003
2931,850.0000000000003
2932,850.0000000000003
2933,850.0000000000003
2934,850.0000000000003
2935,850.0000000000003
2936,850.0000000000003
2937,850.0000000000003
2938,850.0000000000003
2939,850.0000000000003
2940,850.0000000000003
2941,850.0000000000003
2942,850.0000000000003
2943,850.0000000000003
2944,850.0000000000003
2945,850.0000000000003
2946,850.0000000000003
2947,850.0000000000003
2948,850.0000000000003
2949,850.0000000000003
2950,850.0000000000003
2951,850.0000000000003
2952,850.0000000000003
2953,850.0000000000003
2954,850.0000000000003
2955,850.0000000000003
2956,850.0000000000003
2957,850.0000000000003
2958,850.0000000000003
2959,850.0000000000003
2960,850.0000000000003
2961,850.0000000000003
2962,850.0000000000003
2963,850.0000000000003
2964,850.0000000000003
2965,850.0000000000003
2966,850.0000000000003
2967,850.0000000000003
2968,850.0000000000003
2969,850.0000000000003
2970,850.0000000000003
2971,850.0000000000003
2972,850.0000000000003
2973,850.0000000000003
2974,850.0000000000003
2975,850.0000000000003
2976,850.0000000000003
2977,850.0000000000003
2978,850.0000000000003
2979,850.0000000000003
2980,850.0000000000003
2981,850.0000000000003
2982,850.0000000000003
2983,850.0000000000003
2984,850.0000000000003
2985,850.0000000000003
2986,850.0000000000003
2987,850.0000000000003
2988,850.0000000000003
2989,850.0000000000003
2990,850.0000000000003
2991,850.0000000000003
2992,850.0000000000003
2993,850.0000000000003
2994,850.0000000000003
2995,850.0000000000003
2996,850.0000000000003
2997,850.0000000000003
2998,850.0000000000003
2999,850.0000000000003
3000,850.0000000000003
3001,850.0000000000003
3002,850.0000000000003
3003,850.0000000000003
3004,850.0000000000003
3005,850.0000000000003
3006,850.0000000000003
3007,850.0000000000003
3008,850.0000000000003
3009,850.0000000000003
3010,850.0000000000003
3011,850.0000000000003
3012,850.0000000000003
3013,850.0000000000003
3014,850.0000000000003
3015,850.0000000000003
3016,850.0000000000003
3017,850.0000000000003
3018,850.0000000000003
3019,850.0000000000003
3020,850.0000000000003
3021,850.0000000000003
3022,850.0000000000003
3023,850.0000000000003
3024,850.0000000000003
3025,850.0000000000003
3026,850.0000000000003
3027,850.0000000000003
3028,850.0000000000003
3029,850.0000000000003
3030,850.0000000000003
3031,850.0000000000003
3032,850.0000000000003
3033,850.0000000000003
3034,850.0000000000003
3035,850.0000000000003
3036,850.0000000000003
3037,850.0000000000003
3038,850.0000000000003
3039,850.0000000000003
3040,850.0000000000003
3041,850.0000000000003
3042,850.0000000000003
3043,850.0000000000003
3044,850.0000000000003
3045,850.0000000000003
3046,850.0000000000003
3047,850.0000000000003
3048,850.0000000000003
3049,850.0000000000003
3050,850.0000000000003
3051,850.0000000000003
3052,850.0000000000003
3053,850.0000000000003
3054,850.0000000000003
3055,850.0000000000003
3056,850.0000000000003
3057,850.0000000000003
3058,850.0000000000003
3059,850.0000000000003
3060,850.0000000000003
3061,850.0000000000003
3062,850.0000000000003
3063,850.0000000000003
3064,850.0000000000003
3065,850.0000000000003
3066,850.0000000000003
3067,850.0000000000003
3068,850.0000000000003
3069,850.0000000000003
3070,850.0000000000003
3071,850.0000000000003
3072,850.0000000000003
3073,850.0000000000003
3074,850.0000000000003
3075,850.0000000000003
3076,850.0000000000003
3077,850.0000000000003
3078,850.0000000000003
3079,850.0000000000003
3080,850.0000000000003
3081,850.0000000000003
3082,850.0000000000003
3083,850.0000000000003
3084,850.0000000000003
3085,850.0000000000003
3086,850.0000000000003
3087,850.0000000000003
3088,850.0000000000003
3089,850.0000000000003
3090,850.0000000000003
3091,850.0000000000003
3092,850.0000000000003
3093,850.0000000000003
3094,850.0000000000003
3095,850.0000000000003
3096,850.0000000000003
3097,850.0000000000003
3098,850.0000000000003
3099,850.0000000000003
3100,850.0000000000003
3101,850.0000000000003
3102,850.0000000000003
3103,850.0000000000003
3104,850.0000000000003
3105,850.0000000000003
3106,850.0000000000003
3107,850.0000000000003
3108,850.0000000000003
3109,850.0000000000003
3110,850.0000000000003
3111,850.0000000000003
3112,850.0000000000003
3113,850.0000000000003
3114,850.0000000000003
3115,850.0000000000003
3116,850.0000000000003
3117,850.0000000000003
3118,850.0000000000003
3119,850.0000000000003
3120,850.0000000000003
3121,850.0000000000003
3122,850.0000000000003
3123,850.0000000000003
3124,850.0000000000003
3125,850.0000000000003
3126,850.0000000000003
3127,850.0000000000003
3128,850.0000000000003
3129,850.0000000000003
3130,850.0000000000003
3131,850.0000000000003
3132,850.0000000000003
3133,850.0000000000003
3134,850.0000000000003
3135,850.0000000000003
3136,850.0000000000003
3137,850.0000000000003
3138,850.0000000000003
3139,850.0000000000003
3140,850.0000000000003
3141,850.0000000000003
3142,850.0000000000003
3143,850.0000000000003
3144,850.0000000000003
3145,850.0000000000003
3146,850.0000000000003
3147,850.0000000000003
3148,850.0000000000003
3149,850.0000000000003
3150,850.0000000000003
3151,850.0000000000003
3152,850.0000000000003
3153,850.0000000000003
3154,850.0000000000003
3155,850.0000000000003
3156,850.0000000000003
3157,850.0000000000003
3158,850.0000000000003
3159,850.0000000000003
3160,850.0000000000003
3161,850.0000000000003
3162,850.0000000000003
3163,850.0000000000003
3164,850.0000000000003
3165,850.0000000000003
3166,850.0000000000003
3167,850.0000000000003
3168,850.0000000000003
3169,850.0000000000003
3170,850.0000000000003
3171,850.0000000000003
3172,850.0000000000003
3173,850.0000000000003
3174,850.0000000000003
3175,850.0000000000003
3176,850.0000000000003
3177,850.0000000000003
3178,850.0000000000003
3179,850.0000000000003
3180,850.0000000000003
3181,850.0000000000003
3182,850.0000000000003
3183,850.0000000000003
3184,850.0000000000003
3185,850.0000000000003
3186,850.0000000000003
3187,850.0000000000003
3188,850.0000000000003
3189,850.0000000000003
3190,850.0000000000003
3191,850.0000000000003
3192,850.0000000000003
3193,850.0000000000003
3194,850.0000000000003
3195,850.0000000000003
3196,850.0000000000003
3197,850.0000000000003
3198,850.0000000000003
3199,850.0000000000003
3200,850.0000000000003
3201,850.0000000000003
3202,850.0000000000003
3203,850.0000000000003
3204,850.0000000000003
3205,850.0000000000003
3206,850.0000000000003
3207,850.0000000000003
3208,850.0000000000003
3209,850.0000000000003
3210,850.0000000000003
3211,850.0000000000003
3212,850.0000000000003
3213,850.0000000000003
3214,850.0000000000003
3215,850.0000000000003
3216,850.0000000000003
3217,850.0000000000003
3218,850.0000000000003
3219,850.0000000000003
3220,850.0000000000003
3221,850.0000000000003
3222,850.0000000000003
3223,850.0000000000003
3224,850.0000000000003
3225,850.0000000000003
3226,850.0000000000003
3227,850.0000000000003
3228,850.0000000000003
3229,850.0000000000003
3230,850.0000000000003
3231,850.0000000000003
3232,850.0000000000003
3233,850.0000000000003
3234,850.0000000000003
3235,850.0000000000003
3236,850.0000000000003
3237,850.0000000000003
3238,850.0000000000003
3239,850.0000000000003
3240,850.0000000000003
3241,850.0000000000003
3242,850.0000000000003
3243,850.0000000000003
3244,850.0000000000003
3245,850.0000000000003
3246,850.0000000000003
3247,850.0000000000003
3248,850.0000000000003
3249,850.0000000000003
3250,850.0000000000003
3251,850.0000000000003
3252,850.0000000000003
3253,850.0000000000003
3254,850.0000000000003
3255,850.0000000000003
3256,850.0000000000003
3257,850.0000000000003
3258,850.0000000000003
3259,850.0000000000003
3260,850.0000000000003
3261,850.0000000000003
3262,850.0000000000003
3263,850.0000000000003
3264,850.0000000000003
3265,850.0000000000003
3266,850.0000000000003
3267,850.0000000000003
3268,850.0000000000003
3269,850.0000000000003
3270,850.0000000000003
3271,850.0000000000003
3272,850.0000000000003
3273,850.0000000000003
3274,850.0000000000003
3275,850.0000000000003
3276,850.0000000000003
3277,850.0000000000003
3278,850.0000000000003
3279,850.0000000000003
3280,850.0000000000003
3281,850.0000000000003
3282,850.0000000000003
3283,850.0000000000003
3284,850.0000000000003
3285,850.0000000000003
3286,850.0000000000003
3287,850.0000000000003
3288,850.0000000000003
3289,850.0000000000003
3290,850.0000000000003
3291,850.0000000000003
3292,850.0000000000003
3293,850.0000000000003
3294,850.0000000000003
3295,850.0000000000003
3296,850.0000000000003
3297,850.0000000000003
3298,850.0000000000003
3299,850.0000000000003
3300,850.0000000000003
3301,850.0000000000003
3302,850.0000000000003
3303,850.0000000000003
3304,850.0000000000003
3305,850.0000000000003
3306,850.0000000000003
3307,850.0000000000003
3308,850.0000000000003
3309,850.0000000000003
3310,850.0000000000003
3311,850.0000000000003
3312,850.0000000000003
3313,850.0000000000003
3314,850.0000000000003
3315,850.0000000000003
3316,850.0000000000003
3317,850.0000000000003
3318,850.0000000000003
3319,850.0000000000003
3320,850.0000000000003
3321,850.0000000000003
3322,850.0000000000003
3323,850.0000000000003
3324,850.0000000000003
3325,850.0000000000003
3326,850.0000000000003
3327,850.0000000000003
3328,850.0000000000003
3329,850.0000000000003
3330,850.0000000000003
3331,850.0000000000003
3332,850.0000000000003
3333,850.0000000000003
3334,850.0000000000003
3335,850.0000000000003
3336,850.0000000000003
3337,850.0000000000003
3338,850.0000000000003
3339,850.0000000000003
3340,850.0000000000003
3341,850.0000000000003
3342,850.0000000000003
3343,850.0000000000003
3344,850.0000000000003
3345,850.0000000000003
3346,850.0000000000003
3347,850.0000000000003
3348,850.0000000000003
3349,850.0000000000003
3350,850.0000000000003
3351,850.0000000000003
3352,850.0000000000003
3353,850.0000000000003
3354,850.0000000000003
3355,850.0000000000003
3356,850.0000000000003
3357,850.0000000000003
3358,850.0000000000003
3359,850.0000000000003
3360,850.0000000000003
3361,850.0000000000003
3362,850.0000000000003
3363,850.0000000000003
3364,850.0000000000003
3365,850.0000000000003
3366,850.0000000000003
3367,850.0000000000003
3368,850.0000000000003
3369,850.0000000000003
3370,850.0000000000003
3371,850.0000000000003
3372,850.0000000000003
3373,850.0000000000003
3374,850.0000000000003
3375,850.0000000000003
3376,850.0000000000003
3377,850.0000000000003
3378,850.0000000000003
3379,850.0000000000003
3380,850.0000000000003
3381,850.0000000000003
3382,850.0000000000003
3383,850.0000000000003
3384,850.0000000000003
3385,850.0000000000003
3386,850.0000000000003
3387,850.0000000000003
3388,850.0000000000003
3389,850.0000000000003
3390,850.0000000000003
3391,850.0000000000003
3392,850.0000000000003
3393,850.0000000000003
3394,850.0000000000003
3395,850.0000000000003
3396,850.0000000000003
3397,850.0000000000003
3398,850.0000000000003
3399,850.0000000000003
3400,850.0000000000003
3401,850.0000000000003
3402,850.0000000000003
3403,850.0000000000003
3404,850.0000000000003
3405,850.0000000000003
3406,850.0000000000003
3407,850.0000000000003
3408,850.0000000000003
3409,850.0000000000003
3410,850.0000000000003
3411,850.0000000000003
3412,850.0000000000003
3413,850.0000000000003
3414,850.0000000000003
3415,850.0000000000003
3416,850.0000000000003
3417,850.0000000000003
3418,850.0000000000003
3419,850.0000000000003
3420,850.0000000000003
3421,850.0000000000003
3422,850.0000000000003
3423,850.0000000000003
3424,850.0000000000003
3425,850.0000000000003
3426,850.0000000000003
3427,850.0000000000003
3428,850.0000000000003
3429,850.0000000000003
3430,850.0000000000003
3431,850.0000000000003
3432,850.0000000000003
3433,850.0000000000003
3434,850.0000000000003
3435,850.0000000000003
3436,850.0000000000003
3437,850.0000000000003
3438,850.0000000000003
3439,850.0000000000003
3440,850.0000000000003
3441,850.0000000000003
3442,850.0000000000003
3443,850.0000000000003
3444,850.0000000000003
3445,850.0000000000003
3446,850.0000000000003
3447,850.0000000000003
3448,850.0000000000003
3449,850.0000000000003
3450,850.0000000000003
3451,850.0000000000003
3452,850.0000000000003
3453,850.0000000000003
3454,850.0000000000003
3455,850.0000000000003
3456,850.0000000000003
3457,850.0000000000003
3458,850.0000000000003
3459,850.0000000000003
3460,850.0000000000003
3461,850.0000000000003
3462,850.0000000000003
3463,850.0000000000003
3464,850.0000000000003
3465,850.0000000000003
3466,850.0000000000003
3467,850.0000000000003
